ssim,psnr,mae,mse,nmse,hist_kl_div,hist_corr,contrast_original,contrast_harmonized,contrast_change,contrast_ratio,snr_original,snr_harmonized,snr_change,cnr_original,cnr_harmonized,cnr_preservation,sharpness_original,sharpness_harmonized,sharpness_change,site,epoch,ga
,5.757286736625865,0.5046625613232025,0.2656264550230282,13.888596349561643,22.06162854275175,-0.004965526047210332,0.13829496592068388,0.014407438,0.1238875276946397,0.10417904287649073,0.24469434427886294,36.824789957615586,36.580095613336724,5.82405915667773,1.0957189685468463,0.18813664785824746,0.2044325517616822,0.059127323,0.1453052284322335,VGH_Site4_GE,200,25.0
,5.756051916828541,0.5054955086573014,0.26570199073745987,12.667166666693877,22.14480016450928,-0.005502593419149429,0.14482967571228889,0.014419081,0.13041059502273944,0.0995588757831985,0.24585115140187094,36.79663545691876,36.550784305516885,5.352555277498997,1.098712200095982,0.20526872513807506,0.22293113182205626,0.05955238,0.16337875286955306,VGH_Site4_GE,200,25.0
,5.759147474671014,0.5046938242824834,0.2655126715412976,17.693521688110284,22.063895029909837,-0.004931172205956612,0.12249978887074497,0.0143790245,0.10812076436512974,0.11737998460542118,0.24387792507560985,36.893835227332005,36.6499573022564,5.059425207498577,1.0832947349462323,0.21411419052099806,0.1967829428230441,0.058843575,0.13793936740504864,VGH_Site4_GE,200,25.0
,5.760103899461701,0.5044113802114902,0.26545420546547677,17.066103087584857,22.009899709290785,-0.004879346692960072,0.12471752480918143,0.014384943,0.11033258174860451,0.11534018117489225,0.2443313452702794,36.87917354508285,36.63484219981257,4.993598271964006,1.0861276644909583,0.21750401277048242,0.2040667261834554,0.059103783,0.14496294296340267,VGH_Site4_GE,200,25.0
,5.755667807307389,0.504734525088961,0.26572549165264087,17.92366193943923,22.006130610817962,-0.004614192142403846,0.1217595659213072,0.014379239,0.1073803272114998,0.11809534158611598,0.24211567009721222,36.89302448213754,36.65090881204033,4.943289685240378,1.083387908165692,0.21916334565801934,0.1942614821078532,0.0588202,0.1354412828864806,VGH_Site4_GE,200,25.0
,5.744579319607376,0.5063290232267612,0.26640481379316894,20.90862279534067,22.160398043456432,-0.005262671639916473,0.11287769950198237,0.014367332,0.09851036775129143,0.12728227578394136,0.23689556147658666,36.92110217006594,36.684206608589356,4.85744841655819,1.0757770975371914,0.22146958713042839,0.18552733695730433,0.058569323,0.12695801368579135,VGH_Site4_GE,200,25.0
,5.694159934526782,0.5108092855474491,0.2695156612069062,19.16069530121561,22.260983639205687,-0.004563866881787234,0.11860041715119622,0.014378724,0.10422169346277259,0.12123669394624612,0.21005667157026572,36.89077679445294,36.680720122882676,5.918188031714286,1.0708893664593582,0.18094885781107423,0.16484708899558975,0.05801748,0.10682960787714912,VGH_Site4_GE,200,25.0
,5.7184969804059556,0.5083250740569714,0.26800957000326553,19.220710662223837,22.14349388887566,-0.004976870264860701,0.11808378753300128,0.01437295,0.10371083711321769,0.121718226548115,0.22276903368037482,36.90642017497565,36.68365114129528,5.270787606366621,1.0740025996465068,0.2037651064352433,0.1704994541953145,0.058039267,0.11246018757920848,VGH_Site4_GE,200,25.0
,5.733682535456354,0.5068337736582924,0.2670740833307271,17.241651707507415,22.104564268384284,-0.004886729708521489,0.12445899768719072,0.0143797975,0.11007920018383856,0.1155384232171741,0.23114972105735437,36.8910146757097,36.65986495465234,5.200250412232316,1.080600202462041,0.20779772409463518,0.17535072507301602,0.058230825,0.11711990030447278,VGH_Site4_GE,200,25.0
,5.747215265017136,0.5057160018288372,0.2662431687550647,14.616090951121228,22.115891171221328,-0.0051891245158058605,0.1349657272302316,0.014399067,0.12056666066281063,0.10668682928659354,0.23936532414355713,36.84512371731082,36.605758393167264,5.269158996274436,1.090507745148983,0.20696049290796173,0.20345156740524048,0.05893255,0.14451901715375656,VGH_Site4_GE,200,25.0
